9,1,0,35900,FALSE,0,alec
9,1,0,36200,FALSE,0,alec
9,1,0,35200,FALSE,0,alec
9,1,0,70400,FALSE,0,alec
9,1,0,68700,FALSE,0,alec
9,1,0,67600,FALSE,0,alec
10,1,0,39600,FALSE,0,alec
10,1,0,39100,FALSE,0,alec
10,1,0,39000,FALSE,0,alec
10,1,0,43200,FALSE,0,alec
10,1,0,42800,FALSE,1,alec
10,1,0,44300,FALSE,0,alec
10,1,0,41300,FALSE,0,alec
10,1,0,41700,FALSE,2,alec
10,1,0,40700,FALSE,0,alec
10,1,0,40600,FALSE,0,alec
10,1,0,34000,FALSE,0,alec
10,1,0,32500,FALSE,0,alec
10,1,0,32900,FALSE,0,alec
10,1,0,0000,TRUE,0,alec
10,1,0,67500,FALSE,1,alec
10,1,0,66200,FALSE,0,alec
10,1,0,65500,FALSE,0,alec
11,1,0,44200,FALSE,0,alec
11,1,0,42800,FALSE,0,alec
11,1,0,43700,FALSE,0,alec
11,1,0,45800,FALSE,0,alec
11,1,0,47400,FALSE,1,alec
11,1,0,46000,FALSE,0,alec
11,1,0,44800,FALSE,0,alec
11,1,0,44500,FALSE,0,alec
11,1,0,44000,FALSE,0,alec
11,1,0,52400,FALSE,0,alec
11,1,0,39400,FALSE,0,alec
11,1,0,38400,FALSE,1,alec
11,1,0,35100,FALSE,0,alec
11,1,0,36300,FALSE,0,alec
11,1,0,74800,FALSE,0,alec
11,1,0,70000,FALSE,1,alec
11,1,0,71700,FALSE,0,alec
12,1,0,44100,FALSE,0,alec
12,1,0,45100,FALSE,0,alec
12,1,0,43600,FALSE,0,alec
12,1,0,46900,FALSE,0,alec
12,1,0,46000,FALSE,0,alec
12,1,0,47000,FALSE,0,alec
12,1,0,47200,FALSE,0,alec
12,1,0,46600,FALSE,0,alec
12,1,0,46200,FALSE,0,alec
12,1,0,45800,FALSE,0,alec
12,1,0,0000,TRUE,0,alec
12,1,0,37900,FALSE,0,alec
12,1,0,39100,FALSE,0,alec
12,1,0,38200,FALSE,0,alec
12,1,0,75100,FALSE,0,alec
12,1,0,72400,FALSE,0,alec
12,1,0,0000,TRUE,0,alec
13,1,0,45500,FALSE,0,alec
13,1,0,43400,FALSE,0,alec
13,1,0,42400,FALSE,0,alec
13,1,0,46000,FALSE,0,alec
13,1,0,44500,FALSE,0,alec
13,1,0,43800,FALSE,0,alec
13,1,0,43600,FALSE,0,alec
13,1,0,42900,FALSE,0,alec
13,1,0,42600,FALSE,0,alec
13,1,0,42600,FALSE,0,alec
13,1,0,34800,FALSE,0,alec
13,1,0,35100,FALSE,0,alec
13,1,0,35300,FALSE,0,alec
13,1,0,35000,FALSE,0,alec
13,1,0,68800,FALSE,0,alec
13,1,0,68400,FALSE,0,alec
13,1,0,68600,FALSE,0,alec
14,1,0,43100,FALSE,0,alec
14,1,0,42500,FALSE,0,alec
14,1,0,41400,FALSE,0,alec
14,1,0,44000,FALSE,0,alec
14,1,0,43800,FALSE,0,alec
14,1,0,43400,FALSE,0,alec
14,1,0,43500,FALSE,0,alec
14,1,0,43300,FALSE,0,alec
14,1,0,42100,FALSE,0,alec
14,1,0,42700,FALSE,0,alec
14,1,0,36100,FALSE,0,alec
14,1,0,34100,FALSE,0,alec
14,1,0,34100,FALSE,0,alec
14,1,0,33500,FALSE,0,alec
14,1,0,67800,FALSE,0,alec
14,1,0,67300,FALSE,0,alec
14,1,0,67100,FALSE,0,alec
15,1,0,40400,FALSE,0,alec
15,1,0,40200,FALSE,0,alec
15,1,0,39600,FALSE,0,alec
15,1,0,44100,FALSE,0,alec
15,1,0,42900,FALSE,0,alec
15,1,0,42900,FALSE,0,alec
15,1,0,41200,FALSE,0,alec
15,1,0,40600,FALSE,0,alec
15,1,0,40500,FALSE,0,alec
15,1,0,41000,FALSE,0,alec
15,1,0,46200,FALSE,0,alec
15,1,0,33300,FALSE,0,alec
15,1,0,33300,FALSE,0,alec
15,1,0,33500,FALSE,0,alec
15,1,0,66500,FALSE,0,alec
15,1,0,66700,FALSE,0,alec
15,1,0,64900,FALSE,0,alec
16,1,0,40200,FALSE,1,alec
16,1,0,39800,FALSE,0,alec
16,1,0,39700,FALSE,0,alec
16,1,0,42000,FALSE,0,alec
16,1,0,41800,FALSE,0,alec
16,1,0,41900,FALSE,0,alec
16,1,0,41600,FALSE,0,alec
16,1,0,41500,FALSE,0,alec
16,1,0,40700,FALSE,0,alec
16,1,0,40900,FALSE,0,alec
16,1,0,33800,FALSE,0,alec
16,1,0,33500,FALSE,0,alec
16,1,0,33600,FALSE,0,alec
16,1,0,33200,FALSE,0,alec
16,1,0,65200,FALSE,0,alec
16,1,0,64300,FALSE,1,alec
16,1,0,65200,FALSE,0,alec
17,1,0,40300,FALSE,0,alec
17,1,0,39400,FALSE,0,alec
17,1,0,39200,FALSE,0,alec
17,1,0,44000,FALSE,0,alec
17,1,0,43100,FALSE,0,alec
17,1,0,43400,FALSE,0,alec
17,1,0,41900,FALSE,0,alec
17,1,0,40800,FALSE,0,alec
17,1,0,40900,FALSE,0,alec
17,1,0,40000,FALSE,0,alec
17,1,0,33400,FALSE,0,alec
17,1,0,32500,FALSE,0,alec
17,1,0,33100,FALSE,0,alec
17,1,0,32500,FALSE,0,alec
17,1,0,65000,FALSE,0,alec
17,1,0,65100,FALSE,0,alec
17,1,0,63800,FALSE,0,alec
18,1,0,40900,FALSE,0,alec
18,1,0,41100,FALSE,0,alec
18,1,0,39800,FALSE,0,alec
18,1,0,45700,FALSE,0,alec
18,1,0,44400,FALSE,0,alec
18,1,0,45000,FALSE,0,alec
18,1,0,42800,FALSE,1,alec
18,1,0,42200,FALSE,0,alec
18,1,0,42200,FALSE,0,alec
18,1,0,42100,FALSE,0,alec
18,1,0,33900,FALSE,0,alec
18,1,0,33900,FALSE,0,alec
18,1,0,33500,FALSE,0,alec
18,1,0,33500,FALSE,0,alec
18,1,0,73900,FALSE,0,alec
18,1,0,68700,FALSE,0,alec
18,1,0,68000,FALSE,0,alec
19,1,0,42700,FALSE,0,alec
19,1,0,41900,FALSE,0,alec
19,1,0,41100,FALSE,0,alec
19,1,0,45200,FALSE,0,alec
19,1,0,44900,FALSE,0,alec
19,1,0,43900,FALSE,0,alec
19,1,0,44200,FALSE,0,alec
19,1,0,43600,FALSE,0,alec
